SMILES,No.,Smiles,activity10,activity20,activity40,activity60,activity80,activity100
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C(C)C)C2O)C2(C)CC(C)=C(O2)C(C)C(=O)C1(C)O,D2496,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@H]([C@]2(OC(=C(C)C2)[C@@H](C(=O)[C@]1(C)O)C)C)O[C@@H]1O[C@H](C)C[C@@H]([C@H]1O)N(C(C)C)C,0.0,nan,nan,nan,nan,nan
NC(C(=O)N1CCC(F)(F)C1)C1CCC(NC(=O)OCc2ccccc2)CC1,D2500,FC1(F)CN(CC1)C(=O)[C@@H](N)[C@@H]2CC[C@@H](CC2)NC(=O)OCc3ccccc3,nan,0.0,nan,nan,nan,nan
O=C(NC1CCN(Cc2ccc(OCCCN3CCCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,D2501,Fc1ccc2c(c1)oc(cc2=O)C(=O)NC1CCN(CC1)Cc1ccc(c(c1)F)OCCCN1CCCCC1,nan,0.0,nan,nan,nan,nan
NC(C(=O)N1CCC(F)(F)C1)C1CCC(NC(=O)OCc2ccccc2)CC1,D2504,O=C(NC1CCC(CC1)C(C(=O)N1CCC(C1)(F)F)N)OCc1ccccc1,nan,0.0,nan,nan,nan,nan
O=C(NC1CCN(Cc2ccc(OCCCN3CCCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,D2505,O=C(NC3CCN(Cc2ccc(OCCCN1CCCCC1)c(F)c2)CC3)c5cc(=O)c4ccc(F)cc4o5,nan,0.0,nan,nan,nan,nan
CC(C)Oc1cc(C(C2=CNC(C(C)(C)O)C=C2)c2ccc[n+]([O-])c2)ccc1OC(F)F,D2506,FC(F)Oc1ccc(cc1OC(C)C)[C@H](C=1C=C[C@@H](NC=1)C(O)(C)C)c1ccc[n+]([O-])c1,nan,0.0,nan,nan,nan,nan
CC(C)Oc1cc(C(C2=CNC(C(C)(C)O)C=C2)c2ccc[n+]([O-])c2)ccc1OC(F)F,D2507,FC(F)Oc1ccc(cc1OC(C)C)[C@H](C1=CNC(C=C1)C(O)(C)C)c1c[nH0+]([O-])ccc1,nan,0.0,nan,nan,nan,nan
CC(C)(O)c1ccc(C(Cc2ccc[n+]([O-])c2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,D2508,CC(C)(O)c4ccc(C(Cc1cccn(=O)c1)c3ccc(OC(F)F)c(OC2CC2)c3)cn4,nan,0.0,nan,nan,nan,nan
COC1COCCC1NC1CCC(C(=O)N2CCN(c3cc(C(F)(F)F)ncn3)CC2)(C(C)C)C1,D2509,COC1COCCC1NC1CCC(C1)(C(C)C)C(=O)N1CCN(CC1)c1ncnc(c1)C(F)(F)F,0.0,nan,nan,nan,nan,nan
NC(C(=O)N1CCC(F)C1)C1CCC(NC(=O)OCc2ccccc2)CC1,D2511,[H][C@]3([C@H](N)C(=O)N1CCC(F)C1)CC[C@H](NC(=O)OCc2ccccc2)CC3,nan,0.0,nan,nan,nan,nan
NC(C(=O)N1CCC(F)C1)C1CCC(NC(=O)OCc2ccccc2)CC1,D2512,C1C[C@@H](F)CN1C(=O)[C@@H](N)[C@@H]2CC[C@@H](CC2)NC(=O)OCc3ccccc3,nan,0.0,nan,nan,nan,nan
COc1ccc(CC(=O)Nc2cc3c(cc2[N+](=O)[O-])OC(C)(C)C(O)C3NC2CC2)cc1,D2523,COc4ccc(CC(=O)Nc1cc2c(cc1N(=O)=O)OC(C)(C)[C@H](O)[C@H]2NC3CC3)cc4,0.0,nan,nan,nan,nan,nan
COc1ccc(CC(=O)Nc2cc3c(cc2[N+](=O)[O-])OC(C)(C)C(O)C3NC2CC2)cc1,D2529,O1c2cc([N+](=O)[O-])c(NC(=O)Cc3ccc(OC)cc3)cc2[C@H](NC2CC2)[C@@H](O)C1(C)C,nan,0.0,nan,nan,nan,nan
CC(C)(O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)cn1,D2533,CC(C)(O)c5ccc(c4cccc(n3cc(C(=O)NC1CC1)c(=O)c2cccnc23)c4)cn5,0.0,nan,nan,nan,nan,nan
CC(C)Oc1cc(C(C2=CNC(C(C)(C)O)C=C2)c2ccc[n+]([O-])c2)ccc1OC(F)F,D2535,FC(F)Oc1ccc(cc1OC(C)C)[C@@H](C1=CNC(C=C1)C(O)(C)C)c1c[nH0+]([O-])ccc1,nan,0.0,nan,nan,nan,nan
CC(C)Oc1cc(C(C2=CNC(C(C)(C)O)C=C2)c2ccc[n+]([O-])c2)ccc1OC(F)F,D2536,FC(F)Oc1ccc(cc1OC(C)C)[C@@H](C=1C=C[C@@H](NC=1)C(O)(C)C)c1ccc[n+]([O-])c1,nan,0.0,nan,nan,nan,nan
CCC1(CN)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)C1,D2540,CCC1(CN)CN(C1)c1c(F)cc2c(c1C)n(cc(c2=O)C(=O)O)C1CC1,nan,0.0,nan,nan,nan,nan
C#CC1CCC(C#N)N1C(=O)CNC1(C)CCN(c2cc(C(=O)O)ccn2)CC1,D2544,C#C[C@H]1CC[C@@H](C#N)N1C(=O)CNC3(C)CCN(c2cc(C(=O)O)ccn2)CC3,0.0,nan,nan,nan,nan,nan
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,D2548,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](C(=O)[C@@H]([C@@H]2[C@]1(C)OC(=O)N2CCCCn1cnc(c1)c1cccnc1)C)C)(C)OC,0.0,nan,nan,nan,nan,nan
Cn1c(=O)ccc2ccc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)cc21,D2559,Fc1ccc2c(c1)oc(cc2=O)C(=O)NC1CCN(CC1)Cc1ccc2c(c1)n(C)c(=O)cc2,0.0,nan,nan,nan,nan,nan
Cn1c(=O)ccc2ccc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)cc21,D2559,Fc1ccc2c(c1)oc(cc2=O)C(=O)NC1CCN(CC1)Cc1ccc2c(c1)n(C)c(=O)cc2,nan,0.0,nan,nan,nan,nan
CCN(CC)C(=O)c1ccc(C2=CC3(CCN(C(C)=O)CC3)Oc3ccccc32)cc1,D2560,CCN(CC)C(=O)c4ccc(C2=CC1(CCN(C(C)=O)CC1)Oc3ccccc23)cc4,0.0,nan,nan,nan,nan,nan
COc1ccccc1N1CCN(Cc2nc3c4cccc(OC)c4nc(N)n3n2)C(C)C1,D2566,COc1ccccc1N1CCN([C@@H](C1)C)Cc1nn2c(n1)c1cccc(c1nc2N)OC,0.0,nan,nan,nan,nan,nan
COc1ccccc1N1CCN(Cc2nc3c4cccc(OC)c4nc(N)n3n2)C(C)C1,D2566,COc1ccccc1N1CCN([C@@H](C1)C)Cc1nn2c(n1)c1cccc(c1nc2N)OC,nan,0.0,nan,nan,nan,nan
NC(C(=O)N1CCC(F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,D2569,[H][C@]3([C@H](N)C(=O)N1CCC(F)C1)CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC3,nan,0.0,nan,nan,nan,nan
NC(C(=O)N1CCC(F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,D2571,C1C[C@H](F)CN1C(=O)[C@@H](N)[C@@H]2CC[C@@H](CC2)NS(=O)(=O)c(cc3)c(F)cc3F,nan,0.0,nan,nan,nan,nan
NC(C(=O)N1CCC(F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,D2572,FC1CCN(C1)C(=O)[C@H](C1CCC(CC1)NS(=O)(=O)c1ccc(cc1F)F)N,nan,0.0,nan,nan,nan,nan
Cc1noc(C(=Cc2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)c2ccc(S(C)(=O)=O)cc2)n1,D2579,Cc5noc(C(=Cc3cccc(c1cc(C(C)(C)S(C)(=O)=O)cc2cccnc12)c3)c4ccc(S(C)(=O)=O)cc4)n5,0.0,nan,nan,nan,nan,nan
CC[N+](CC)CCNC(=O)c1ccc(N[S+2](C)([O-])[O-])cc1,D2585,[S+2]([O-])([O-])(Nc1ccc(cc1)C(=O)NCC[N+](CC)CC)C,0.0,nan,nan,nan,nan,nan
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,D2592,CC1NCCN(C1)c1cc2c(c(c1F)C)c(=O)c(cn2C1CC1)C(=O)O,nan,0.0,nan,nan,nan,nan
CCC1(CN)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)C1,D2595,CCC4(CN)CN(c1c(C)c2c(cc1F)c(=O)c(C(=O)O)cn2C3CC3)C4,nan,0.0,nan,nan,nan,nan
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,D2609,COc1ccc(cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)Cl,0.0,nan,nan,nan,nan,nan
COc1ccc2nccc(NC(=O)C3(O)CCC(NCc4cnc5c(c4)OCCO5)CC3)c2n1,D2610,COc1ccc2c(n1)c(ccn2)NC(=O)C1(O)CCC(CC1)NCc1cnc2c(c1)OCCO2,0.0,nan,nan,nan,nan,nan
COc1ccc(CCn2ncc(C(=O)c3ccc(C)c(C)c3)n2)cc1,D2613,COc3ccc(CCn2ncc(C(=O)c1ccc(C)c(C)c1)n2)cc3,0.0,nan,nan,nan,nan,nan
O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,D2615,Fc1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(cc1)OCCCN1CCCCC1,nan,0.0,nan,nan,nan,nan
CN(C)C(=O)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,D2616,Fc1ccc(cc1)CNC(=O)c1nc(n(c(=O)c1O)C)C(NC(=O)C(=O)N(C)C)(C)C,0.0,nan,nan,nan,nan,nan
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,D2617,Fc1ccc(cc1)CNC(=O)c1nc(n(c(=O)c1O)C)C(NC(=O)c1nnc(o1)C)(C)C,0.0,nan,nan,nan,nan,nan
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,D2623,NC(=Nc1scc(n1)CSCC/C(=N\S(=O)(=O)N)/N)N,0.0,nan,nan,nan,nan,nan
O=C(Nc1cc(C(F)(F)F)ccc1-n1cncn1)C1(c2ccccc2)CC1,D2628,O=C(C1(CC1)c1ccccc1)Nc1cc(ccc1n1ncnc1)C(F)(F)F,0.0,nan,nan,nan,nan,nan
Cc1ncc(C2(O)CCC(N3CC(NC(=O)CNc4ncnc5ccc(C(F)(F)F)cc45)C3)CC2)s1,D2633,O=C(NC1CN(C1)C1CCC(CC1)(O)c1cnc(s1)C)CNc1ncnc2c1cc(cc2)C(F)(F)F,nan,0.0,nan,nan,nan,nan
O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN(C2CCC(O)(c3cncs3)CC2)C1,D2635,O=C(NC1CN(C1)C1CCC(CC1)(O)c1cncs1)CNc1ncnc2c1cc(cc2)C(F)(F)F,nan,0.0,nan,nan,nan,nan
N#Cc1ccc(Cn2cncc2C[N+]C2CCN(C(=O)c3cccnc3[O-])C2=O)cc1,D2637,O=C1N(CCC1[N+]Cc1[nH0](c[nH0]c1)Cc1ccc(C#N)cc1)C(=O)c1ccc[nH0]c1[O-],0.0,nan,nan,nan,nan,nan
N#Cc1ccc(Cn2cncc2C[N+]C2CCN(C(=O)c3cccnc3N)C2=O)cc1,D2638,O=C1N(CCC1[N+]Cc1[nH0](c[nH0]c1)Cc1ccc(C#N)cc1)C(=O)c1ccc[nH0]c1N,0.0,nan,nan,nan,nan,nan
OC1CC(CN2CCC(c3ccc(F)cc3Cl)C(O)C2)Cc2cccnc21,D2644,OC1CN(CCC1c1ccc(cc1Cl)F)C[C@H]1C[C@H](O)c2c(C1)cccn2,0.0,nan,nan,nan,nan,nan
Cc1ccccc1C1CCN(CC2Cc3cccnc3C(O)C2)CC1O,D2645,OC1CN(CCC1c1ccccc1C)C[C@H]1C[C@H](O)c2c(C1)cccn2,0.0,nan,nan,nan,nan,nan
Cc1ccccc1C1CCN(CC2Cc3cccnc3C(O)C2)CC1O,D2645,OC1CN(CCC1c1ccccc1C)C[C@H]1C[C@H](O)c2c(C1)cccn2,nan,0.0,nan,nan,nan,nan
CCO[P+]([O-])(Sc1ccccc1)Sc1ccccc1,D2654,S([P+](Sc1ccccc1)([O-])OCC)c1ccccc1,0.0,nan,nan,nan,nan,nan
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,D2662,Clc1ccccc1C1=NCc2n(-c3c1cc(Cl)cc3)c(nn2)C,0.0,nan,nan,nan,nan,nan
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],D2663,C1(c2c(cccc2)[N+](=O)[O-])C(=C(NC(=C1C(OC)=O)C)C)C(OC)=O,nan,0.0,nan,nan,nan,nan
CC=C1N(C)C(C)CC1(c1ccccc1)c1ccccc1,D2664,C1[C@@H](C)N(C)C(\C1(c1ccccc1)c1ccccc1)=C\C,0.0,nan,nan,nan,nan,nan
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,D2665,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,nan,0.0,nan,nan,nan,nan
Cc1nc2cc3c(cc2o1)CCN(CCCCSc1nnc(-c2ocnc2C)n1C)CC3,D2666,Cc5nc4cc3CCN(CCCCSc2nnc(c1ocnc1C)n2C)CCc3cc4o5,nan,0.0,nan,nan,nan,nan
Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3,D2667,Cc5nc4cc3CCN(CCCSc2nnc(c1cccnc1)n2C)CCc3cc4o5,nan,0.0,nan,nan,nan,nan
O=C(c1ccc(F)cc1F)N1CCN(c2ccc(OCCCN3CCCCCC3)cc2)C(=O)C1,D2669,O=C2CN(C(=O)c1ccc(F)cc1F)CCN2c4ccc(OCCCN3CCCCCC3)cc4,nan,0.0,nan,nan,nan,nan
Cc1c(N2CCC(C(C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,D2674,C1C[C@@H]([C@@H](N)C)CN1c(c(F)c2)c(C)c(c23)n(C4CC4)cc(c3=O)C(=O)O,0.0,nan,nan,nan,nan,nan
Cc1c(N2CCC(C(C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,D2674,C1C[C@@H]([C@@H](N)C)CN1c(c(F)c2)c(C)c(c23)n(C4CC4)cc(c3=O)C(=O)O,nan,0.0,nan,nan,nan,nan
Cc1c(N2CCC(C(C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,D2675,CC(C1CCN(C1)c1c(F)cc2c(c1C)n(cc(c2=O)C(=O)O)C1CC1)N,nan,0.0,nan,nan,nan,nan
CN1CC2CC1CN2c1cnc(-c2cccc3[nH]ccc23)cn1,D2676,CN1CC2CC1CN2c1cnc(cn1)c1cccc2c1cc[nH]2,nan,0.0,nan,nan,nan,nan
O=C(NC1CCN(Cc2ccc3ccc(=O)oc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,D2677,O=C(NC3CCN(Cc2ccc1ccc(=O)oc1c2)CC3)c5cc(=O)c4ccc(F)cc4o5,nan,0.0,nan,nan,nan,nan
CC(C)(O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],D2678,CC(C)(O)c5ccc(c4cccc(n3cc(C(=O)NC1CC1)c(=O)c2cccnc23)c4)cn5=O,nan,0.0,nan,nan,nan,nan
NC(C(=O)N1CCC(F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,D2679,[H][C@@]3([C@H](N)C(=O)N1CCC(F)C1)CC[C@@H](NS(=O)(=O)c2ccc(F)cc2F)CC3,nan,0.0,nan,nan,nan,nan
NC(C(=O)N1CCC(F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,D2680,C1C[C@@H](F)CN1C(=O)[C@H](N)[C@H]2CC[C@H](CC2)NS(=O)(=O)c(cc3)c(F)cc3F,nan,0.0,nan,nan,nan,nan
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2c(Cl)ccc(S(N)(=O)=O)c2Cl)CC1,D2681,Fc1cccc(c1)C1(CCN2[C@@H]3CC[C@@H]2C[C@@H](C3)n2c(C)nc3c2cccc3)CCN(CC1)C(=O)c1c(Cl)ccc(c1Cl)S(=O)(=O)N,nan,0.0,nan,nan,nan,nan
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,D2685,CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,nan,0.0,nan,nan,nan,nan
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)C(=O)C1,D2687,CN1CCN(C(=O)C1)Cc1ccc2c(c1)Cc1c2[nH]nc1c1csc(c1)C#CCOc1ccccc1,0.0,nan,nan,nan,nan,nan
Cc1ccc2cc(CCN3CCCC3C)ccc2n1,D2697,n1c(C)ccc(c12)cc(cc2)CCN3[C@H](C)CCC3,0.0,nan,nan,nan,nan,nan
CC(C)Oc1cc(C(C2=CCC(=O)N=C2)C2=CNC(C(C)(C)O)C=C2)ccc1OC(F)F,D2706,FC(F)Oc1ccc(cc1OC(C)C)[C@@H](C=1C=NC(=O)CC=1)C=1C=C[C@@H](NC=1)C(O)(C)C,0.0,nan,nan,nan,nan,nan
CN1CC2CC1CN2c1ccc(-c2cccc3[nH]ccc23)nn1,D2711,CN1CC2CC1CN2c1ccc(nn1)c1cccc2c1cc[nH]2,nan,0.0,nan,nan,nan,nan
CC1COc2cc(CNC34CCC(CC5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)ncc2O1,D2731,CC1COc2c(O1)cnc(c2)CNC12CCC(CC1)(OC2)CC1(O)Cn2c3c1c(F)cnc3ccc2=O,0.0,nan,nan,nan,nan,nan
CC1COc2cc(CNC34CCC(CC5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)ncc2O1,D2731,CC1COc2c(O1)cnc(c2)CNC12CCC(CC1)(OC2)CC1(O)Cn2c3c1c(F)cnc3ccc2=O,nan,0.0,nan,nan,nan,nan
O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3ccc4c(c3Cl)OCCO4)(CC1)CO2,D2736,Clc1c(ccc2c1OCCO2)CNC12CCC(CC1)(OC2)CC1(O)Cn2c3c1c(F)cnc3ccc2=O,nan,0.0,nan,nan,nan,nan
O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3ncc4c(c3Cl)OCCO4)(CC1)CO2,D2737,Clc1c(ncc2c1OCCO2)CNC12CCC(CC1)(OC2)CC1(O)Cn2c3c1c(F)cnc3ccc2=O,nan,0.0,nan,nan,nan,nan
O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3cc(Cl)c4c(c3Cl)OCCO4)(CC1)CO2,D2738,Clc1cc(CNC23CCC(CC2)(OC3)CC2(O)Cn3c4c2c(F)cnc4ccc3=O)c(c2c1OCCO2)Cl,nan,0.0,nan,nan,nan,nan
O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3cc4c(cc3Cl)OCCO4)(CC1)CO2,D2739,Clc1cc2OCCOc2cc1CNC12CCC(CC1)(OC2)CC1(O)Cn2c3c1c(F)cnc3ccc2=O,nan,0.0,nan,nan,nan,nan
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ncccn4)CC3C)nc21,D2744,COc1cccc2c1nc(N)n1c2nc(n1)CN1CCN(C[C@H]1C)c1ncccn1,nan,0.0,nan,nan,nan,nan
O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3cc4c(cn3)OCCS4(=O)=O)(CC1)CO2,D2756,Fc1cnc2c3c1C(O)(Cn3c(=O)cc2)CC12CCC(CC1)(CO2)NCc1ncc2c(c1)S(=O)(=O)CCO2,0.0,nan,nan,nan,nan,nan
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCC(F)(F)C(=O)O)nc56)(CC3)OC4)nc2N1,D2775,O=C1COc2c(N1)nc(cc2)CNC12CCC(CC1)(OC2)CCc1c(F)cnc2c1nc(OCCC(C(=O)O)(F)F)cc2,0.0,nan,nan,nan,nan,nan
CN(C1CCc2c(CC(=O)O)c3cccc(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1,D2776,OC(=O)Cc1c2CCC(Cn2c2c1cccc2F)N(S(=O)(=O)c1ccc(cc1)F)C,nan,0.0,nan,nan,nan,nan
O=C(O)CCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,D2777,OC(=O)CCCOc1ccc2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)F,nan,0.0,nan,nan,nan,nan
O=C(O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,D2778,OC(=O)COc1ccc2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)F,nan,0.0,nan,nan,nan,nan
CC(C)(O)c1ncc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)s1,D2784,CC(C)(O)c1ncc(s1)C(Cc2cc[n](=O)cc2)c3ccc(OC(F)F)c(OC4CCC4)c3,nan,0.0,nan,nan,nan,nan
CC(C)(C)Oc1cc(C(C2=CNC(C(O)(C(F)(F)F)C(F)(F)F)S2)c2cc[n+]([O-])cc2)ccc1OC(F)F,D2785,S1[C@H](NC=C1[C@@H](c1cc(OC(C)(C)C)c(OC(F)F)cc1)c1cc[n+]([O-])cc1)C(O)(C(F)(F)F)C(F)(F)F,nan,0.0,nan,nan,nan,nan
CC(C)(C)Oc1cc(C(C2=CNC(C(O)(C(F)(F)F)C(F)(F)F)S2)c2cc[n+]([O-])cc2)ccc1OC(F)F,D2786,S1C(=CNC1C(O)(C(F)(F)F)C(F)(F)F)C(c1cc[nH0+]([O-])cc1)c1ccc(OC(F)F)c(OC(C)(C)C)c1,nan,0.0,nan,nan,nan,nan
COc1ccc2c(=O)n(CCO)c(C#N)c(-c3cccc(F)c3)c2c1,D2789,OCCn1c(C#N)c(c2cccc(c2)F)c2c(c1=O)ccc(c2)OC,0.0,nan,nan,nan,nan,nan
CC(C)S(=O)(=O)NC1COCC1c1ccc(-c2ccsc2)cc1,D2794,CC(S(=O)(=O)NC1COCC1c1ccc(cc1)c1cscc1)C,0.0,nan,nan,nan,nan,nan
O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,D2806,Fc1cc(F)cc(c1)C(=O)N1CCN(C(=O)C1)c1ccc(cc1)OC1CCN(CC1)C1CCC1,nan,0.0,nan,nan,nan,nan
CC(C)S(=O)(=O)NC1COCC1c1ccc(-c2ccc(F)cn2)cc1,D2810,Fc1ccc(nc1)c1ccc(cc1)C1COCC1NS(=O)(=O)C(C)C,0.0,nan,nan,nan,nan,nan
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)CC1,D2811,Fc1cccc(c1)C1(CCN2[C@@H]3CC[C@@H]2C[C@@H](C3)n2c(C)nc3c2cccc3)CCN(CC1)C(=O)c1ccc(c(c1)S(=O)(=O)N)Cl,nan,0.0,nan,nan,nan,nan
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(S(N)(=O)=O)c2)CC1,D2818,O=C(c1cccc(c1)S(=O)(=O)N)N1CCC(CC1)(CCN1[C@@H]2CC[C@@H]1C[C@@H](C2)n1c(C)nc2c1cccc2)c1ccccc1,0.0,nan,nan,nan,nan,nan
CS(=O)(=O)c1cccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCCC5)CC4)cc3)C(=O)C2)c1,D2824,O=C1CN(CCN1c1ccc(cc1)OC1CCN(CC1)C1CCCC1)C(=O)c1cccc(c1)S(=O)(=O)C,nan,0.0,nan,nan,nan,nan
CS(=O)(=O)c1cccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)c1,D2827,O=C1CN(CCN1c1ccc(cc1)OCCCN1CCCCC1)C(=O)c1cccc(c1)S(=O)(=O)C,0.0,nan,nan,nan,nan,nan
CS(=O)(=O)c1cccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)c1,D2827,O=C1CN(CCN1c1ccc(cc1)OCCCN1CCCCC1)C(=O)c1cccc(c1)S(=O)(=O)C,nan,0.0,nan,nan,nan,nan
CC1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(C#N)cc3)CC2=O)cc1,D2834,C[C@@H]1CCCN1CCCOc4ccc(N3CCN(C(=O)c2ccc(C#N)cc2)CC3=O)cc4,0.0,nan,nan,nan,nan,nan
CC1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(C#N)cc3)CC2=O)cc1,D2835,C[C@H]1CCCN1CCCOc4ccc(N3CCN(C(=O)c2ccc(C#N)cc2)CC3=O)cc4,nan,0.0,nan,nan,nan,nan
CC(C)(C)C(=O)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,D2836,CC(C)(C)C(=O)N3CCN(c2ccc(OCCCN1CCCCC1)cc2)C(=O)C3,0.0,nan,nan,nan,nan,nan
CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4cc(F)cc(F)c4)CC3=O)cc2)CC1,D2837,CC(C)N4CCC(Oc3ccc(N2CCN(C(=O)c1cc(F)cc(F)c1)CC2=O)cc3)CC4,nan,0.0,nan,nan,nan,nan
CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4cc(F)cc(F)c4)CC3=O)cc2)CC1,D2837,CC(C)N4CCC(Oc3ccc(N2CCN(C(=O)c1cc(F)cc(F)c1)CC2=O)cc3)CC4,nan,nan,0.0,nan,nan,nan
CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4ccc(C#N)cc4)CC3=O)cc2)CC1,D2838,CC(C)N4CCC(Oc3ccc(N2CCN(C(=O)c1ccc(C#N)cc1)CC2=O)cc3)CC4,nan,0.0,nan,nan,nan,nan
CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4ccc(C#N)cc4)CC3=O)cc2)CC1,D2838,CC(C)N4CCC(Oc3ccc(N2CCN(C(=O)c1ccc(C#N)cc1)CC2=O)cc3)CC4,nan,nan,0.0,nan,nan,nan
